"Company ID","Name","Company Domain Name","Website URL","Phone Number","Vertical","Size ","New Tier","Source","LinkedIn Company Page","Lead Status","Lifecycle Stage","Subscription status","Company owner"
"2425453604","Dufry Group","dufry.com","dufry.com","","Consumer Goods","","Tier 2","Outbound","https://www.linkedin.com/company/dufry","Nurturing","Lead","Lead","Guillermo Oller"
"895862717","Manicura24","manicura24.com","manicura24.com","","","","","","","Qualified","Customer","Active","Gio de deliverea (Deactivated User)"
"754571057","Macnificos","macnificos.com","macnificos.com"," +34931122033","","","","","https://www.linkedin.com/company/macnificos-com","","Customer","Active","Guillermo Oller"
"1901483017","Minicoton","minicoton.com","minicoton.com","","","","","","","Qualified","Customer","Canceled","Pia Alva (Deactivated User)"
"4041833450","Material de Oficina","20milproductos.com","20milproductos.com"," +34 900 64 90 37","Consumer Goods","> 20K","Tier 1","Outbound","https://www.linkedin.com/company/www-20milproductos-com","On prospection","Lead","Lead","Elia Fernandez"
"2421698360","SEAT","seat.es","seat.es","34 93 708 58 85","","","","","https://www.linkedin.com/company/seat-sa","","Opportunity","Trial","Pia Alva (Deactivated User)"
"3860103442","buro43.com","buro43.com","buro43.com","","","","","","","","","Trial",""
"3351023952","MagneticNotes.es","magneticnotes.es","magneticnotes.es","","","","","","","Nurturing","Lead","Lead","Guillermo Oller"
"3380474191","carandell.com","carandell.com","carandell.com","","","","","","","","","","Guillermo Oller"
"791471440","Desssliza3","desssliza3.com","desssliza3.com"," +34968270718","","","","","","","Customer","Lead","Guillermo Oller"
"791258608","Dulceida","dulceidashop.com","dulceweekend.com"," +34655868433","","","","","","","Customer","Active","Guillermo Oller"
"3906635688","Correos","correos.com","correos.com"," +34 902 19 71 97","","","","","https://www.linkedin.com/company/correos","","","Lead","Ezequiel Lacabanne (Deactivated User)"
"1783628476","ex-gr.com","ex-gr.com","ex-gr.com","","","","","","","Qualified","Customer","Active","Pia Alva (Deactivated User)"
"3706323817","Espuma a Medida","espumaamedida.com","espumaamedida.com","","","","","Outbound","","Discarded","Lead","Lead","Guillermo Oller"
"3863459734","skylinesoftheworld.com","skylinesoftheworld.com","skylinesoftheworld.com","","","","","","","Discarded","","Lead","Guillermo Oller"
"3414641511","GLS Spain","gls-spain.es","gls-spain.es","34 90 211 33 00","","","","","https://www.linkedin.com/company/gls-spain","","","Lead","Ezequiel Lacabanne (Deactivated User)"
"2558327309","byaffya.com","byaffya.com","byaffya.com","","Fashion & Footwear","","Tier 3","","","Qualified","Customer","Active","Pia Alva (Deactivated User)"
"3704831368","P D Paola","pdpaola.com","pdpaola.com","0034 626319397","","< 1000","","Outbound","https://www.linkedin.com/company/p-d-paola","Nurturing","Lead","Lead","Ramon Cuñat"
"3396325110","indrinks.com.ar","indrinks.com.ar","indrinks.com.ar","","","","","","","Discarded","","Lead","Guillermo Oller"
"3384306259","Delivera Express","delivera.com","delivera.com","8669159465","","","","","https://www.linkedin.com/company/delivera-express","","","",""
"2453670871","El espacio de Rubén","","","","","","","","","","Customer","Canceled","Pia Alva (Deactivated User)"
"2620890949","loweoriginal.com","loweoriginal.com","loweoriginal.com","","","","","","","","Customer","Past due","Guillermo Oller"
"2698286623","Boxcarserv","Boxcarserv.es","Boxcarserv.es","","","","","","","","Customer","Trial","Guillermo Oller"
"3704616433","Microfusa","microfusatienda.com","microfusatienda.com","","","","","Outbound","https://www.linkedin.com/company/microfusa","New","Lead","Lead","Carlos Falcón"
"3707794567","Douglas Spain","grupobodybell.com","grupobodybell.com","","","","","Outbound","https://www.linkedin.com/company/douglas-spain-s-a-","New","Lead","","Carlos Falcón"
"3961209133","Carobels Cosmetics","carobels.com","carobels.com"," +34 987261371","","","","","https://www.linkedin.com/company/carobels-cosmetics","New","Lead","Lead","Carlos Falcón"
"3922745325","Personalizatufunda","personalizatufunda.es","personalizatufunda.es","","","","","","","Contacted","Lead","Lead","Elia Fernandez"
"3411933359","Soy.es","soy.es","soy.es"," +34 965689221","","","","","https://www.linkedin.com/company/nicripsia-internet","","","Lead",""
"3922741303","La casa de los disfraces","lacasadelosdisfraces.es","lacasadelosdisfraces.es"," +34 955 13 84 12","","","","","","Contacted","Lead","Lead","Elia Fernandez"
"3419969720","Comansi","comansi.com","comansi.com","34 933 36 46 53","","","","","","Discarded","","Lead","Guillermo Oller"
"3855851593","freak´s Grooming","freaksgrooming.com","freaksgrooming.com"," +34669885038","","","","","","Qualified","Opportunity","Trial","Joan Rovira"
"791271663","Lia Swimwear","liaswimwear.com","liaswimwear.com","","Fashion & Footwear","","","","https://www.linkedin.com/company/lia-swimwear","Nurturing","Lead","Trial","Guillermo Oller"
"802215424","Privalia","privalia.com","privalia.com","","Jewelry","","Tier 1","Inbound","https://www.linkedin.com/company/privalia","Contacted","Lead","Lead","Joan Rovira"
"3906744568","LASTON RED S.L.","lastonred.com","lastonred.com"," +34 915150323","Sport","","","","https://www.linkedin.com/company/profitness-century-s-l/","Contacted","Lead","Lead","Guillermo Oller"
"3706323640","Proclinic","proclinic.es","proclinic.es","0034 93 264 96 66","Pharma","","Tier 2","Outbound","https://www.linkedin.com/company/proclinic-s-a-","Nurturing","Lead","Lead","Guillermo Oller"
"3413391006","Deportes Moya","deportesmoya.com","deportesmoya.com"," +34 914333030","","","","","https://www.linkedin.com/company/deportes-moya","","Lead","Lead","Ramon Cuñat"
"3413669406","Paack Holdings Ltd.","paack.co","paack.co","","","","","","https://www.linkedin.com/company/paack-holdings-ltd-","","","Lead","Ezequiel Lacabanne (Deactivated User)"
"3706323638","Barrabes.com","barrabes.com","Barrabes.com","0034 626789261","Sport","","","Outbound","https://www.linkedin.com/company/barrabes-ski-monta%C3%B1a-slu","On prospection","Lead","Lead","Carlos Falcón"
"3922743401","El mito de gea","elmitodegea.com","elmitodegea.com","","","","","","https://www.linkedin.com/company/el-mito-de-gea","On prospection","Lead","Lead","Carlos Falcón"
"3704831385","Singularu","singularu.com","singularu.com","0034 900 80 45 33","","","","Outbound","https://www.linkedin.com/company/singularu","Nurturing","Lead","Lead","Guillermo Oller"
"791487835","Pikolin","pikolin.com","pikolin.com","34 976 30 00 30","Furniture","","Tier 2","Outbound","https://www.linkedin.com/company/pikolin","Qualified","Sales Qualified Lead","Lead","Guillermo Oller"
"2481926510","Misako","misako.com","misako.com","34 93 770 86 28","Fashion & Footwear","","Tier 2","Outbound","https://www.linkedin.com/company/misako--frag-comercio-internacional-sl-","Nurturing","Lead","Lead","Elia Fernandez"
"3906915573","Market Integra","fytter.com","fytter.com","","Sport","","","","https://www.linkedin.com/company/9434855","Nurturing","Sales Qualified Lead","Lead","Guillermo Oller"
"4003175327","LensSport","lens-sport.com","lens-sport.com"," +34 967 49 07 22","Sport","","","Outbound","https://www.linkedin.com/company/lenssport","Nurturing","Lead","Lead","Elia Fernandez"
"3703342296","Silbon","silbon.es","silbon.es","0034 976 115 002","","> 20K","Tier 1","Outbound","https://www.linkedin.com/company/silbon","Nurturing","Lead","Lead","Guillermo Oller"
"1029840613","Essence","essence-grp.com","essence-grp.com","","Consumer Electronics","","Tier 2","Outbound","https://www.linkedin.com/company/essence-group","Qualified","Sales Qualified Lead","Lead","Guillermo Oller"
"3918449907","The Colvin Co","thecolvinco.com","thecolvinco.com","34 935 56 81 95","Miscelania","","Tier 2","Outbound","https://www.linkedin.com/company/the-colvin-co","Nurturing","Lead","Lead","Carlos Falcón"
"3917915341","be.green","be.green","be.green","","","","","","","On prospection","","Trial","Guillermo Oller"
"777006489","DECATHLON","decathlon.com","decathlon.es","","Sport","","Tier 1","Outbound","https://www.linkedin.com/company/decathlonusa","Qualified","Lead","Lead","Guillermo Oller"
"3922736865","reitextrading.es","reitextrading.es","reitextrading.es","","","","","","","On prospection","Lead","Lead","Carlos Falcón"
"791471470","Inercia","inercia.com","inercia.com"," +34934869256","","","","","https://www.linkedin.com/company/inercia","Qualified","Customer","Active","Guillermo Oller"
"3384915174","Gioseppo","gioseppo.com","gioseppo.com"," +34 963 106 424","","","","","https://www.linkedin.com/company/gioseppo","Nurturing","","Lead","Guillermo Oller"
"1422082418","efectolrd.com","efectolrd.com","efectolrd.com","","Consumer Electronics","","Tier 2","Outbound","","On prospection","Lead","Lead","Carlos Falcón"
"3796071218","Bronkey","bronkey.com","bronkey.com","","","","","","","","","Lead",""
"3950310352","Shopify","shopify.com","shopify.com","","","","","","https://www.linkedin.com/company/shopify","","","Lead",""
"3706323643","Lacasatextil.es","lacasatextil.es","Lacasatextil.es","0034 675726099","","","","Outbound","","New","Lead","","Carlos Falcón"
"3920964180","conosurexclusivas.com","conosurexclusivas.com","conosurexclusivas.com"," +34 983290955","","","","","","Nurturing","Lead","Lead","Elia Fernandez"
"3353855056","hillnapper.com","hillnapper.com","hillnapper.com","","","","","","","","","Lead",""
"3906973821","N1 GOALKEEPER GLOVES","n1goalkeeper.com","n1goalkeeper.com"," +34 634 23 29 90","Sport","","","","https://www.linkedin.com/company/15213950","Discarded","Lead","Lead","Guillermo Oller"
"3920959915","Optica Optima","optica-optima.com","optica-optima.com"," +34 966783112","","","","","","New","Lead","Lead","Carlos Falcón"
"4002287133","Gïk Live!","gik.blue","gik.blue"," +34 653 97 93 17","Wine","","","Outbound","https://www.linkedin.com/company/g%C3%AFk-live-","Discarded","Lead","Lead","Guillermo Oller"
"3955010865","Resma Estudio","fastprint24h.com","fastprint24h.com"," +34 928 96 77 81","","","","","","Discarded","","Lead","Carlos Falcón"
"3401345499","onpart.es","onpart.es","onpart.es","","","","","","","Discarded","","Lead","Guillermo Oller"
"780810506","Juguetilandia","juguetilandia.es","juguetilandia.es"," +34 968 330 668","Childcare","","Tier 2","Outbound","https://www.linkedin.com/company/juguetilandia","Nurturing","Lead","Lead","Guillermo Oller"
"3954159032","Naturitas","naturitas.es","naturitas.es"," +34 919 01 91 01","Food & drinks","> 20K","Tier 1","Outbound","https://www.linkedin.com/company/naturitas","Nurturing","Subscriber","","Carlos Falcón"
"3971946264","The Hoff Brand","thehoffbrand.com","thehoffbrand.com","","","","","","https://www.linkedin.com/company/thehoffbrandsl","On prospection","Lead","Lead","Carlos Falcón"
"3922745327","TheBowTie","thebowtie.com","thebowtie.com","","","","","","","Discarded","Lead","Lead","Carlos Falcón"
"3906925941","Gobik","gobik.com","gobik.com"," +34968075006","Sport","","","","https://www.linkedin.com/company/gobik","Qualified","Sales Qualified Lead","Lead","Guillermo Oller"
"3955693491","Uttopy","uttopy.com","https://uttopy.com/"," +34607643212","","","","","https://www.linkedin.com/company/uttopy","Nurturing","Lead","Lead","Carlos Falcón"
"3357554956","PrestaQuality","prestaquality.com","prestaquality.com","","","","","","","","","Lead","Ezequiel Lacabanne (Deactivated User)"
"3356541415","Endado","Endado.es","Endado.es","","Automotive","","Tier 1","Outbound","https://www.linkedin.com/company/endado-com","","Lead","Lead","Guillermo Oller"
"3982339787","FuikaOmar","fuikaomar.es","fuikaomar.es"," +34 627 735 087","Sport","","","Outbound","https://www.linkedin.com/company/tienda-de-basket-fuikaomar-/","Nurturing","Lead","Lead","Carlos Falcón"
"3885244634","sannasbcn.com","sannasbcn.com","sannasbcn.com","","","","Tier 3","","","Discarded","","Lead","Guillermo Oller"
"791104860","todocoleccion","todocoleccion.net","todocoleccion.net","","Miscelania","","Tier 2","Outbound","https://www.linkedin.com/company/filkasol","Nurturing","Lead","Lead","Guillermo Oller"
"3982339058","Columbia Sportwear","columbiasportswear.es","columbiasportswear.es","","Sport","","","Outbound","https://www.linkedin.com/company/columbia-sportswear/","Nurturing","Lead","Lead","Elia Fernandez"
"3703094862","Mascota Planet","mascotaplanet.com","mascotaplanet.com","0034 952820999","Pets","","","Outbound","","Nurturing","Lead","Lead","Guillermo Oller"
"3906955801","Pierce AB","pierce-ecom.com","pierce-ecom.com","46 86 05 38 80","Sport","","","","https://www.linkedin.com/company/3247947","Qualified","Sales Qualified Lead","Lead","Guillermo Oller"
"3922741301","hhg.es","hhg.es","hhg.es"," +34 944 26 25 58","","","","","","Nurturing","Lead","Lead","Carlos Falcón"
"3421357139","Vibrashop","vibrashop.es","vibrashop.es","910 23 45 23","","","","","","","Lead","Lead","Ramon Cuñat"
"3920964177","Biopantry","biopantry.com","biopantry.com"," +34 618 642 377","","","","","https://www.linkedin.com/company/biopantry","Discarded","Lead","Lead","Carlos Falcón"
"4146376433","Aristocrazy","aristocrazy.com","aristocrazy.com"," +34 914351013","Jewelry","","","Outbound","https://www.linkedin.com/company/aristocrazy","New","Lead","Lead","Ramon Cuñat"
"4046041910","Lenovo","lenovo.com","lenovo.com"," +19192942500","Consumer Electronics","> 20K","Tier 1","Outbound","https://www.linkedin.com/company/lenovo","On prospection","Lead","Lead","Elia Fernandez"
"4084513818","Mifarma","mifarma.es","mifarma.es"," +34 967115501","Pharma","> 20K","Tier 1","Outbound","https://www.linkedin.com/company/mifarma","Contacted","Lead","Lead","Carlos Falcón"
"791258697","Zacaris","zacaris.com","zacaris.com"," +34902107057","","","Tier 2","","","","Opportunity","Lead","Guillermo Oller"
"4027886834","GreenIce","greenice.com","greenice.com"," +34912907521","Consumer Electronics","> 20K","Tier 1","Outbound","https://www.linkedin.com/company/greenice","Qualified","Sales Qualified Lead","Lead","Elia Fernandez"
"4035209597","VS Gamers","vsgamers.es","vsgamers.es","","Consumer Electronics","1K - 2K","Tier 3","Outbound","https://www.linkedin.com/company/vs-gamers","Contacted","Lead","Lead","Elia Fernandez"
"4052523569","Mayoral","mayoral.com","mayoral.com"," +34 953 245 196","Childcare","> 20K","Tier 1","Outbound","https://www.linkedin.com/company/mayoral-portugal-s.a.","Contacted","Lead","Lead","Elia Fernandez"
"791272790","SES Derma","sesderma.com","sesderma.com","34 961 41 42 35","Cosmetics","","Tier 2","Outbound","https://www.linkedin.com/company/laboratorios-sesderma","Qualified","Opportunity","Lead","Joan Rovira"
"3977808132","laTostadora","latostadora.com","latostadora.com"," +34 934627573","Fashion & Footwear","> 20K","Tier 1","Outbound","https://www.linkedin.com/company/nextalia-ventures-sl","Nurturing","","Lead","Carlos Falcón"
"4145449107","Olympus","olympus.es","olympus.es"," +34 915494149","","","","Outbound","https://www.linkedin.com/company/olympus-iberia","New","Lead","Lead","Ramon Cuñat"
"4146372100","DSINCO PARAFARMACIA SL","dsinco.com","dsinco.com"," +34 936802885","","","","Outbound","https://www.linkedin.com/company/dsinco-parafarmacia-sl","New","Lead","Lead","Ramon Cuñat"
"4145459790","todoparaelcole.com","todoparaelcole.com","todoparaelcole.com"," +34 692616600","","","","Outbound","https://www.linkedin.com/company/todo-para-el-cole-sl","New","Lead","Lead","Ramon Cuñat"
"784113888","Verdecora","verdecora.es","verdecora.com"," +34 916 895 841","","","","","https://www.linkedin.com/company/verdecora---cimodin-s-a-","Qualified","Customer","Active","Gio de deliverea (Deactivated User)"
"4121263378","miniplanta.com","miniplanta.com","miniplanta.com","","","","Tier 3","","","Contacted","","Trial","Elia Fernandez"
"4146374331","Oxatis","oxatis.com","oxatis.com"," +33 486262626","","","","Outbound","https://www.linkedin.com/company/oxatis","New","Lead","Lead","Ramon Cuñat"
"4145457465","micuento","micuento.com","micuento.com","34 935 52 00 09","","","","Outbound","https://www.linkedin.com/company/micuento","New","Lead","Lead","Ramon Cuñat"
"4146543759","DueHome","due-home.com","due-home.com"," +34 930 10 74 69","","","","Outbound","https://www.linkedin.com/company/duehome","New","Lead","Lead","Ramon Cuñat"
"4145505387","CP Slippers","cpslippers.com","cpslippers.com","","","","","Outbound","https://www.linkedin.com/company/cp-slippers","New","Lead","Lead","Ramon Cuñat"
"4146366775","Tricrazy","tricrazy.es","tricrazy.es"," +34606699995","","","","Outbound","","New","Lead","Lead","Ramon Cuñat"
"4145493549","Juguetrónica","juguetronica.com","juguetronica.com"," +34 902 734 894","","","","Outbound","https://www.linkedin.com/company/juguetronica","New","Lead","Lead","Ramon Cuñat"
"4041827873","Esdemarca.com","esdemarca.com","esdemarca.com","","Fashion & Footwear","10K - 20K","Tier 2","Outbound","https://www.linkedin.com/company/esdemarca-com","Contacted","Lead","Lead","Carlos Falcón"
"3922741302","tanuki2010.com","tanuki2010.com","tanuki2010.com"," +34 962360091","","","","","https://www.linkedin.com/company/tanuki2010-s-l-","Nurturing","Lead","Lead","Elia Fernandez"
"3959956731","Columbus","columbus-outdoor.com","www.columbus-outdoor.com","0034 663307809","Sport","","","Outbound","","Qualified","Opportunity","Lead","Elia Fernandez"
"4035209909","BICIMARKET","bicimarket.com","bicimarket.com"," +34 976 957 092","Sport","5K - 10K","Tier 2","Outbound","https://www.linkedin.com/company/bicimarket-com","Qualified","Sales Qualified Lead","Lead","Carlos Falcón"
"3984354653","Noatum Logistics","noatumlogistics.com","noatumlogistics.com","","","","","","https://www.linkedin.com/company/noatum-logistics","Qualified","Opportunity","Lead","Elia Fernandez"
"4109884517","FitForMe LLC","fitforme.com","fitforme.com"," +31 10 223 5528","Pharma","","","Outbound","https://www.linkedin.com/company/fitforme","On prospection","Lead","Lead","Carlos Falcón"
"793135640","Codorniu","codorniu.com","codorniu.com","34 93 818 32 32","Food & drinks","","Tier 3","Outbound","","Qualified","Opportunity","Lead","Guillermo Oller"
"996307042","Casa Viva","casaviva.com","casaviva.com","","Furniture","","Tier 2","Outbound","https://www.linkedin.com/company/casaviva","Qualified","Opportunity","Lead","Joan Rovira"
"3960276755","Piel de Toro","pieldetoro.com","pieldetoro.com","0034 954122140","Fashion & Footwear","","","Outbound","https://www.linkedin.com/company/piel-de-toro","On prospection","Lead","Lead","Carlos Falcón"
"4003145340","Infisport","infisport.com","infisport.com","964251234","Sport","","","Outbound","","Contacted","Lead","Lead","Elia Fernandez"
"4065289336","Bebitus","bebitus.com","bebitus.com","34 933 00 67 86","Childcare","> 20K","Tier 1","Outbound","https://www.linkedin.com/company/bebitus","On prospection","Lead","Lead","Carlos Falcón"
"4064957766","Maisons du Monde","maisonsdumonde.com","maisonsdumonde.com"," +33-2-51-71-17-73","Furniture","> 20K","Tier 1","Outbound","https://www.linkedin.com/company/maisons-du-monde","On prospection","Lead","Lead","Elia Fernandez"
"3922746547","cafeslabrasilena","cafeslabrasilena.es","cafeslabrasilena.es"," +34 945265000","","","","","","Contacted","Lead","Lead","Elia Fernandez"
"3703094685","Toy Planet","toyplanet.es","toyplanet.es","0034 914 46 91 33","Toy Store","","","Outbound","","Contacted","Lead","Lead","Elia Fernandez"
"4119280426","Merkamueble","globallm.com","globallm.com"," +34 657 88 36 50","Furniture","2K - 5K","Tier 2","Outbound","","On prospection","Lead","Lead","Carlos Falcón"
"3960308164","Opirata.com","opirata.com","opirata.com","0034 902008171","Consumer Electronics","","","Outbound","https://www.linkedin.com/company/opirata.com","On prospection","Lead","Lead","Carlos Falcón"
"4119424344","La Tienda HOME","latiendahome.com","latiendahome.com"," +34 902 46 64 77","Furniture","5K - 10K","Tier 2","Outbound","https://www.linkedin.com/company/la-tienda-home","Contacted","Lead","Lead","Carlos Falcón"
"4027845508","Puntronic","candelsa.com","candelsa.com"," +34 937 143 745","Consumer Electronics","2K - 5K","Tier 3","Outbound","https://www.linkedin.com/company/electrodomesticscandelsa","On prospection","Lead","Lead","Carlos Falcón"
"4110902822","Pepe Jeans London","pepejeans.com","pepejeans.com","34 93 632 75 00","Fashion & Footwear","","","Outbound","https://www.linkedin.com/company/pepe-jeans","Nurturing","Lead","Lead","Carlos Falcón"
"4084567926","H & M","hm.com","hm.com","","Fashion & Footwear","> 20K","Tier 1","Outbound","https://www.linkedin.com/company/h&m","Nurturing","Lead","Lead","Carlos Falcón"
"4036692032","Farmacia Calabria","farmaciacalabria.com","farmaciacalabria.com","","Pharma","10K - 20K","Tier 2","Outbound","","Contacted","Lead","Lead","Elia Fernandez"
"4145740964","La Tienda HOME","homeeurope.net","homeeurope.net"," +34 902 46 64 77","","","","","https://www.linkedin.com/company/la-tienda-home","","","Lead","Carlos Falcón"
"4076756260","GoDaddy Operating Company, LLC","rbiwc.com","rbiwc.com","","","","","","","New","","Trial",""
"3363955633","Enrique Tomás","enriquetomas.com","enriquetomas.com","34 933 83 84 85","","","","","https://www.linkedin.com/company/enrique-tomas","","","Lead",""
"2480546271","Novatilu","novatilu.com","novatilu.com"," +34 961 40 10 00","Furniture","","Tier 2","Inbound","https://www.linkedin.com/company/novatilu","","Customer","Active","Guillermo Oller"
"4146048751","Envialia","envialia.es","envialia.es","","","","","","https://www.linkedin.com/company/envialia","","","Lead","Elia Fernandez"
"3357560282","TURYELECTRO GALICIA, S.L.","turyelectro.com","turyelectro.com"," +34 986339556","","","","","","Qualified","Opportunity","Lead","Guillermo Oller"
"3707554603","Druni","druni.es","druni.es","0034 627434194","Fashion & Footwear","","Tier 2","Outbound","https://www.linkedin.com/company/druni-sa","Nurturing","Lead","Lead","Guillermo Oller"
"3370294674","Imprex Europe S.L.","imprexeurope.com","imprexeurope.com"," +34 916421979","","","","","https://www.linkedin.com/company/imprex-europe-s.l.","","Opportunity","Lead","Guillermo Oller"
"4147138426","Coprosys a.s.","coprosys.cz","coprosys.cz"," +420 469 622 594","","","","","https://www.linkedin.com/company/coprosys-a.s.","","","","Joan Rovira"
"791487900","Small Affaire","smallaffaire.com","smallaffaire.com","","","","Tier 3","","","Discarded","Customer","Canceled","Pia Alva (Deactivated User)"
"3366249579","fitnessdigital","fitnessdigital.com","www.fitnessdigital.com"," +34 945011043","Sport","","Tier 2","Outbound","https://www.linkedin.com/company/fitnessdigital.com","Qualified","Opportunity","Lead","Joan Rovira"
"4109870628","Royal Canin Iberica","royalcanin.es","royalcanin.com"," +34 900504673","Pets","","","Outbound","https://www.linkedin.com/company/royal-canin-iberica","Qualified","Opportunity","Lead","Carlos Falcón"
"3706561145","RO-BOTICA","ro-botica.com","ro-botica.com","0034 934143581","","","","Outbound","https://www.linkedin.com/company/ro-botica-global-s.l.","Discarded","Lead","Lead","Guillermo Oller"
"3704831369","Dos de Arte","dosdearte.com","dosdearte.com","0034 934948396","Furniture","< 1000","","Outbound","https://www.linkedin.com/company/libros-dosde-publishing","Discarded","Lead","Lead","Guillermo Oller"
"1016457617","Juvasa","grupojuvasa.com","grupojuvasa.com","","","","","","https://www.linkedin.com/company/juvasa","Qualified","Customer","Canceled","Guillermo Oller"
"2257153527","Autentics Atmosfera Sport","autentics.com","autentics.com","","","","","","","","Customer","Canceled","Guillermo Oller"
"3363960486","Friki","friki.es","friki.es"," +34 943 42 59 62","","","","","","","","Active",""
"791471605","Some Curious Games","thecuriosityshop.es","thecuriosityshop.es"," +34 930 08 45 86","","","","","","Qualified","Customer","Canceled","Guillermo Oller"
"3907013803","Pinol Vepahi SL","pinol.es","pinol.es"," +34 918542453","Sport","","","","https://www.linkedin.com/company/10328817","Nurturing","Lead","Lead","Guillermo Oller"
"871843508","Manicura24","manicura24.es","manicura24.es","","","","","","","","Customer","Active","Guillermo Oller"
"3363959263","Zeleris","zeleris.com","zeleris.com","34 902 16 26 46","","","","","https://www.linkedin.com/company/zeleris","","","Lead",""
"3920958839","sogospain.com","sogo.es","sogo.es","","","","","","","Nurturing","Lead","Lead","Elia Fernandez"
"3922165509","tartaleta.com","tartaleta.com","tartaleta.com"," +34 917 36 50 90","","","","","","Nurturing","Lead","Lead","Carlos Falcón"
"3954061934","C21 Be Brave","c21bebrave.com","c21bebrave.com","","Fashion & Footwear","","","Outbound","https://www.linkedin.com/company/c21-bebrave","Nurturing","Lead","Lead","Carlos Falcón"
"3922739213","daga.eu","daga.eu","daga.eu","34 935 93 03 31","","","","","","Contacted","Lead","Lead","Elia Fernandez"
"3791652765","B&B Trends","bbtrends.es","bbtrends.es"," +34 902 99 70 53","Consumer Electronics","","Tier 2","Inbound","https://www.linkedin.com/company/b&b-trends-s.l.-daga-","Nurturing","Opportunity","Lead","Guillermo Oller"
"3384410587","UNOTEC","tec1.es","tec1.es"," +34 913588282","","","","","https://www.linkedin.com/company/tech1","","Lead","Lead","Ramon Cuñat"
"3463083298","Dale Carnegie & Associates Inc.","dalecarnegie.es","dalecarnegie.es","","","","","","https://www.linkedin.com/company/dale-carnegie-training","","","Lead","Ricard Bea"
"3884985857","vwgproservice.es","vwgproservice.es","vwgproservice.es","","","","","","","","","Lead",""
"3703593629","The Brubaker","thebrubaker.com","thebrubaker.com","0034 91 011 27 13","","","","Outbound","https://www.linkedin.com/company/the-brubaker","Nurturing","Lead","Lead","Guillermo Oller"
"753701153","Volkswagen","volkswagen.es","volkswagen.es"," +34 673 43 40 60","Automotive","","Tier 1","Outbound","https://www.linkedin.com/company/volkswagen-espa-a","","Customer","Canceled","Joan Rovira"
"791258659","Inditex","inditex.com","inditex.com"," +34609739468","Fashion & Footwear","","Tier 1","Outbound","https://www.linkedin.com/company/inditex","Qualified","Lead","Lead","Joan Rovira"
"2244258513","Bergé Automoción","bergeauto.com","byr-retail-logistics.com","34 915 21 65 72","Automotive","","Tier 1","Inbound","https://www.linkedin.com/company/berg-automoci-n-s.l.","Contacted","Lead","Lead","Joan Rovira"
"752947660","volkswagengroup.es","proservice.volkswagengroup.es","proservice.volkswagengroup.es","","Automotive","","Tier 1","Outbound","","","Customer","Canceled","Joan Rovira"
"801933140","Camaloon","camaloon.com","camaloon.com","","Fashion & Footwear","","Tier 2","Outbound","https://www.linkedin.com/company/camaloon","Qualified","Customer","Past due","Joan Rovira"
"872125660","alfilstep.net","alfilstep.net","alfilstep.net","","Food & drinks","","Tier 2","Inbound","","","Customer","Active","Joan Rovira"
"2487484059","Pressing","pressing.es","pressing.es"," +34 934 44 14 14","Miscelania","","Tier 2","Outbound","https://www.linkedin.com/company/pressing-impresi%C3%B3-digital","Nurturing","Lead","Lead","Guillermo Oller"
"3918097268","ecommsistema.com","ecommsistema.com","ecommsistema.com","","","","","","","","","Lead","Ezequiel Lacabanne (Deactivated User)"
"791471415","CASCO ANTIGUO","cascoantiguo.com","cascoantiguo.com"," +34911510255","Sport","","Tier 2","Outbound","https://www.linkedin.com/company/casco-antiguo-comercial-s.l.","Nurturing","Lead","Lead","Guillermo Oller"
"3704121488","Mi tienda de Arte","mitiendadearte.com","mitiendadearte.com","0034 987261113","Furniture","","","Outbound","https://www.linkedin.com/company/mi-tienda-de-arte","Nurturing","Lead","Lead","Carlos Falcón"
"845522040","Citytime","citytime.es","citytime.es","34 91 490 47 20","Jewelry","","Tier 2","Outbound","https://www.linkedin.com/company/citytime-s-l-","Qualified","Sales Qualified Lead","Lead","Guillermo Oller"
"3906756123","BM SPORTECH","bmsportech.es","bmsportech.es","","Sport","","","","https://www.linkedin.com/company/bm-sportech/","Qualified","Sales Qualified Lead","Lead","Guillermo Oller"
"3906744570","TwoNav","twonav.com","twonav.com","937938054","Sport","","","","https://www.linkedin.com/company/twonav/","Qualified","Sales Qualified Lead","Lead","Guillermo Oller"
"3906925942","TRADEINN","tradeinn.com","tradeinn.com","34 972 75 50 62","Sport","","","","https://www.linkedin.com/company/2346965","Qualified","Sales Qualified Lead","Lead","Guillermo Oller"
"1160075399","Cofares","cofares.es","cofares.es","34 90 252 29 99","Pharma","","Tier 2","Outbound","http://www.linkedin.com/company/113156","Qualified","Sales Qualified Lead","Lead","Guillermo Oller"
"3922744347","exaprint","exaprint.es","exaprint.es"," +34 936682719","","","","","https://www.linkedin.com/company/exaprint-iberia","Contacted","Lead","Lead","Elia Fernandez"
"3707794549","Menorquinas Popa","menorquinaspopa.com","menorquinaspopa.com","","Fashion & Footwear","","","Outbound","","Discarded","Lead","Lead","Elia Fernandez"
"3939270455","rigans.com","rigans.com","rigans.com","","","","","","","Contacted","Lead","Lead","Elia Fernandez"
"3350993464","Pharmacius.com","pharmacius.com","pharmacius.com"," +34 966 37 49 01","","","","","","","Lead","Lead","Ramon Cuñat"
"3954146424","Atelier de Vino","atelierdevino.com","atelierdevino.com","","","","","","","","","Lead",""
