"Company ID","Name","Company Domain Name","Website URL","Phone Number","Vertical","Size ","New Tier","Source","LinkedIn Company Page","Lead Status","Lifecycle Stage","Subscription status","Company owner"
"3351023952","MagneticNotes.es","magneticnotes.es","magneticnotes.es","","","","","","","Nurturing","Lead","Lead","Guillermo Oller"
"3350997361","mellerware.com","mellerware.com","mellerware.com","","","","","","","","Opportunity","Trial","Guillermo Oller"
"3350993464","Pharmacius.com","pharmacius.com","pharmacius.com"," +34 966 37 49 01","","","","","","","","Lead","Ramon Cuñat"
"3350760612","deliverea.com","deliverea.com","deliverea.com","93 763 66 66","","","","","https://www.linkedin.com/company/deliverea-com","New","","Trial",""
"3050995926","difusionpower.com","difusionpower.com","difusionpower.com","","Furniture","","Tier 2","Outbound","","","Opportunity","Lead","Guillermo Oller"
"3003858387","San Rafael 1940","","","","","","","","","Qualified","Customer","Past due","Guillermo Oller"
"2854027182","dellafuentefc.com","dellafuentefc.com","dellafuentefc.com","","","","","","","Qualified","Customer","Active","Guillermo Oller"
"2850543467","La Tele Producciones","lateleproducciones.com","lateleproducciones.com","","","","","","","Qualified","Customer","Active","Pia Alva (Deactivated User)"
"2829385308","egstore.es","egstore.es","egstore.es","","","","","","","","Customer","Past due","Pia Alva (Deactivated User)"
"2698286623","Boxcarserv","Boxcarserv.es","Boxcarserv.es","","","","","","","","Customer","Trial","Guillermo Oller"
"2621402152","rubiuscorp.com","rubiuscorp.com","rubiuscorp.com","","","","","","","","Customer","Past due","Pia Alva (Deactivated User)"
"2620890949","loweoriginal.com","loweoriginal.com","loweoriginal.com","","","","","","","","Customer","Past due","Guillermo Oller"
"2606420856","willyrex.com","willyrex.com","willyrex.com","","","","","","","Qualified","Customer","Past due","Pia Alva (Deactivated User)"
"2598286348","uno51.com","uno51.com","uno51.com","","","","","","","","Customer","Past due","Pia Alva (Deactivated User)"
"2594064495","Nadiprana","propolisnatural.es","propolisnatural.es"," +34 977 61 05 78","","","","","","","Customer","Active","Guillermo Oller"
"2560163264","Shoe terapia","shoeterapia.com","shoeterapia.com","","","","","","","","Customer","Canceled","Pia Alva (Deactivated User)"
"2558327309","byaffya.com","byaffya.com","byaffya.com","","Fashion & Footwear","","Tier 3","","","Qualified","Customer","Active","Pia Alva (Deactivated User)"
"2557357907","Pharmex Advanced Laboratories S.L.","pharmex.es","pharmex.es","","Pharma","","Tier 2","Outbound","https://www.linkedin.com/company/pharmex-advanced-laboratories-s-l","","Opportunity","Trial","Pia Alva (Deactivated User)"
"2493220807","OutletPC","outlet-pc.cat","outlet-pc.cat","","","","","","","","Customer","Active","Guillermo Oller"
"2487484059","Pressing","pressing.es","pressing.es"," +34 934 44 14 14","Miscelania","","Tier 2","Outbound","https://www.linkedin.com/company/pressing-impresi%C3%B3-digital","Nurturing","Opportunity","Lead","Guillermo Oller"
"2481926510","MIsako","misako.com","misako.com","34 93 770 86 28","Fashion & Footwear","","Tier 2","Outbound","https://www.linkedin.com/company/misako--frag-comercio-internacional-sl-","","Opportunity","Lead","Ramon Cuñat"
"2480546271","Novatilu","novatilu.com","novatilu.com"," +34 961 40 10 00","Furniture","","Tier 2","Inbound","https://www.linkedin.com/company/novatilu","","Opportunity","Lead","Guillermo Oller"
"2453670871","El espacio de Rubén","","","","","","","","","","Customer","Canceled","Pia Alva (Deactivated User)"
"2428756091","Farmacias.com","farmacias.com","farmacias.com","34 601 65 59 51","","","","","https://www.linkedin.com/company/farmacias.com","","Opportunity","Trial","Guillermo Oller"
"2425453604","Dufry Group","dufry.com","dufry.com","","Consumer Goods","","Tier 2","Outbound","https://www.linkedin.com/company/dufry","Engaged","Opportunity","Lead","Guillermo Oller"
"2421698360","SEAT","seat.es","seat.es","34 93 708 58 85","","","","","https://www.linkedin.com/company/seat-sa","","Opportunity","Trial","Pia Alva (Deactivated User)"
"2415888473","All Swim","all-swim.com","all-swim.com"," +34 620 15 58 80","","","","","https://www.linkedin.com/company/all-swim","Qualified","Customer","Canceled","Guillermo Oller"
"2414132113","reflectshades.com","reflectshades.com","reflectshades.com","","","","","","","Qualified","Customer","Canceled","Pia Alva (Deactivated User)"
"2383722079","StrawberryNet","strawberrynet.com","strawberrynet.com","852 2591 0300","","","","","https://www.linkedin.com/company/strawberrynet","Qualified","Customer","Canceled","Pia Alva (Deactivated User)"
"2322310937","consuelastore.com","consuelastore.com","consuelastore.com","","","","","","","Qualified","Customer","Canceled","Pia Alva (Deactivated User)"
"2257153527","Autentics Atmosfera Sport","autentics.com","autentics.com","","","","","","","","Customer","Canceled","Guillermo Oller"
"2244258513","Bergé Automoción","bergeauto.com","byr-retail-logistics.com","34 915 21 65 72","Automotive","","Tier 1","Inbound","https://www.linkedin.com/company/berg-automoci-n-s.l.","","Opportunity","Lead","Joan Rovira"
"2243935443","Printsome","printsome.com","printsome.com","44 20 3598 2599","","","","","https://www.linkedin.com/company/printsome","Qualified","Customer","Past due","Guillermo Oller"
"2095818128","The Hundred Shoes","thehundredshoes.com","thehundredshoes.com","","","","","","","Qualified","Customer","Active","Pia Alva (Deactivated User)"
"2084606172","Secury Zone","securyzone.es","securyzone.es","","","","","","","","Customer","Canceled","Pia Alva (Deactivated User)"
"2084467679","blancabarcelona.com","blancabarcelona.com","blancabarcelona.com","","","","","","","Qualified","Customer","Active","Pia Alva (Deactivated User)"
"1957018292","botikarium.com","botikarium.com","botikarium.com","","","","","","","Qualified","Customer","Active","Pia Alva (Deactivated User)"
"1933361006","Saigu Cosmetics","saigucosmetics.com","saigucosmetics.com","","","","","","https://www.linkedin.com/company/saigu-cosmetics","Qualified","Customer","Active","Pia Alva (Deactivated User)"
"1901483017","Minicoton","minicoton.com","minicoton.com","","","","","","","Qualified","Customer","Active","Pia Alva (Deactivated User)"
"1853553969","mariapascual.com","mariapascual.com","mariapascual.com","","","","","","","","Customer","Active",""
"1846568689","eccocar","eccocar.com","eccocar.com"," +34 902 848 548","","","","","https://www.linkedin.com/company/eccocar","Qualified","Customer","Canceled","Pia Alva (Deactivated User)"
"1818333640","Mr Broc","mrbroc.com","mrbroc.com","","","","","","https://www.linkedin.com/company/mr-broc","","Customer","Active","Pia Alva (Deactivated User)"
"1783628476","ex-gr.com","ex-gr.com","ex-gr.com","","","","","","","Qualified","Customer","Active","Pia Alva (Deactivated User)"
"1770403732","Autentics Atmosfera Sport","autentics.es","autentics.es","","","","","","","","Customer","Active","Pia Alva (Deactivated User)"
"1744842445","Andreu Xarcuteria i Tastets","andreu.shop","andreu.shop"," +34 937 20 50 99","","","","","https://www.linkedin.com/company/andreu-xarcuteria-i-tastets","","Customer","Active",""
"1732172294","BAUHAUS","bauhaus.es","bauhaus.es","93 223 04 41","Pets","","Tier 2","Outbound","https://www.linkedin.com/company/bauhaus-espa%c3%b1a","","Opportunity","Lead","Guillermo Oller"
"1662930058","Foodinthebox","foodinthebox.es","foodinthebox.es","91 721 92 77","","","","","https://www.linkedin.com/company/foodinthebox","Qualified","Customer","Active","Pia Alva (Deactivated User)"
"1422082418","efectolrd.com","efectolrd.com","efectolrd.com","","Consumer Electronics","","Tier 2","Outbound","","","Opportunity","Lead","Guillermo Oller"
"1185697159","AROMAKERN","","","","","","","","","","Customer","","Guillermo Oller"
"1186275692","sisen.es","sisen.es","sisen.es","","","","","","","Qualified","Customer","Active","Guillermo Oller"
"1160075399","Cofares","cofares.es","cofares.es","34 90 252 29 99","Pharma","","Tier 2","Outbound","http://www.linkedin.com/company/113156","","Opportunity","Lead","Guillermo Oller"
"1053862626","tresfarma.es","tresfarma.es","tresfarma.es","","","","","","","Qualified","Customer","Canceled","Pia Alva (Deactivated User)"
"1038877194","manicura.es","manicura.es","manicura.es","","","","","","","","Customer","Active","Guillermo Oller"
"1029840613","Essence","essence-grp.com","essence-grp.com","","Consumer Electronics","","Tier 2","Outbound","https://www.linkedin.com/company/essence-group","","Opportunity","Lead","Guillermo Oller"
"1016457617","Juvasa","grupojuvasa.com","grupojuvasa.com","","","","","","https://www.linkedin.com/company/juvasa","Qualified","Customer","Canceled","Guillermo Oller"
"996307042","Casa Viva","casaviva.com","casaviva.com","","Furniture","","Tier 2","Outbound","https://www.linkedin.com/company/casaviva","Qualified","Opportunity","Lead","Joan Rovira"
"994650804","SKFK","skfk.eu","skfk.eu","","","","","","","","Customer","Active","Technical Support (Deactivated User)"
"976234260","Dos Farma","dosfarma.es","dosfarma.es","","Pharma","","Tier 2","Outbound","https://www.linkedin.com/company/dosfarma","","Opportunity","Lead","Guillermo Oller"
"945042033","lacomet.com","lacomet.com","lacomet.com","","","","","","","Qualified","Customer","Canceled","Guillermo Oller"
"943389929","eseoese","eseoese.com","eseoese.com"," +34 933 635 174","","","","","https://www.linkedin.com/company/ese-o-ese","Qualified","Customer","Active","Guillermo Oller"
"918685157","Totto","totto.com","totto.com","","Fashion & Footwear","","Tier 2","Outbound","https://www.linkedin.com/company/nalsani","","Opportunity","Lead","Guillermo Oller"
"895862717","Manicura24","manicura24.com","manicura24.com","","","","","","","Qualified","Customer","Active","Gio de deliverea (Deactivated User)"
"885736706","INDUKERN","indukern.es","indukern.es","34 93 506 91 00","","","","","https://www.linkedin.com/company/indukern-s.a.","Qualified","Customer","Active","Guillermo Oller"
"871843508","Manicura24","manicura24.es","manicura24.es","","","","","","","","Customer","Active","Guillermo Oller"
"872125660","alfilstep.net","alfilstep.net","alfilstep.net","","Food & drinks","","Tier 2","Inbound","","","Customer","Active","Joan Rovira"
"869853077","Laboratoires Grand Fontaine","grandfontaine.eu","grandfontaine.eu","","","","","","https://www.linkedin.com/company/laboratoires-grand-fontaine","Qualified","Customer","Active","Guillermo Oller"
"859855859","Alice in Beautyland","aliceinbeautyland.com","aliceinbeautyland.com","","","","","","https://www.linkedin.com/company/alice-in-beautyland","Qualified","Customer","Canceled","Guillermo Oller"
"845522040","Citytime","citytime.es","citytime.es","34 91 490 47 20","Jewelry","","Tier 2","Outbound","https://www.linkedin.com/company/citytime-s-l-","","Opportunity","Lead","Guillermo Oller"
"845413841","Taurus ES","taurus.es","taurus.es","","Consumer Electronics","","Tier 2","Outbound","","","Opportunity","Lead","Guillermo Oller"
"842002143","Dyson","dyson.com","dyson.com","312-469-5950","Consumer Goods","","Tier 2","Outbound","https://www.linkedin.com/company/dyson","","Opportunity","Lead","Guillermo Oller"
"834245370","Ametller Origen","ametllerorigen.cat","ametllerorigen.cat","","Food & drinks","","Tier 2","Outbound","https://www.linkedin.com/company/grup-ametller-origen","","Opportunity","Lead","Guillermo Oller"
"808025926","2capitanes.es","2capitanes.es","2capitanes.es","","","","","","","","Customer","Canceled","Guillermo Oller"
"802216871","zooplus AG","zooplus.com","zooplus.com"," +49 8 921129211","Pets","","Tier 1","Outbound","https://www.linkedin.com/company/zooplus-ag","","Opportunity","Lead","Joan Rovira"
"802215424","Privalia","privalia.com","privalia.com","","Jewelry","","Tier 1","Inbound","https://www.linkedin.com/company/privalia","","Opportunity","Lead","Joan Rovira"
"801933234","Foodinthebox","foodinthebox.com","foodinthebox.com","91 721 92 77","","","","","https://www.linkedin.com/company/foodinthebox","","Customer","Active","Guillermo Oller"
"802405624","Robin Collection","robincollection.com","robincollection.com","","","","","","","","Customer","Active","Guillermo Oller"
"801933140","Camaloon","camaloon.com","camaloon.com","","Fashion & Footwear","","Tier 2","Outbound","https://www.linkedin.com/company/camaloon","Qualified","Customer","Past due","Joan Rovira"
"801932196","Moddo.com","moddo.com","moddo.com","34 91 434 08 90","Fashion & Footwear","","Tier 1","Outbound","https://www.linkedin.com/company/moddo-com","","Subscriber","Lead","Joan Rovira"
"800193025","onefootshop","onefootshop.com","onefootshop.com","34625135619","","","","","","Qualified","Customer","Active","Guillermo Oller"
"793135640","Codorniu","codorniu.com","codorniu.com","34 93 818 32 32","Food & drinks","","Tier 3","Outbound","","Qualified","Sales Qualified Lead","Lead","Joan Rovira"
"791487979","SCALPERS","scalpers.es","scalpers.es"," +34 944 416 422","Fashion & Footwear","","Tier 2","Outbound","https://www.linkedin.com/company/scalpers","","Opportunity","Lead","Guillermo Oller"
"791487900","Small Affaire","smallaffaire.com","smallaffaire.com","","","","","","","Qualified","Customer","Canceled","Pia Alva (Deactivated User)"
"791123320","forum sport","forumsport.es","forumsport.es","34 944 26 48 30","Sport","","Tier 2","Outbound","https://www.linkedin.com/company/forum-sport-s-a-","","Opportunity","Lead","Guillermo Oller"
"791123281","Majorica","majorica.com","majorica.com","34 93 270 36 60","Jewelry","","Tier 2","Outbound","https://www.linkedin.com/company/majorica","","Opportunity","Lead","Guillermo Oller"
"791272790","SES Derma","sesderma.com","sesderma.com","34 961 41 42 35","Cosmetics","","Tier 2","Outbound","https://www.linkedin.com/company/laboratorios-sesderma","Qualified","Opportunity","Lead","Joan Rovira"
"791123220","Sprinter Megacentros Del Deporte, S.L.","sprinter.es","sprinter.es","34 966 61 00 31","Sport","","Tier 1","Outbound","http://www.linkedin.com/company/983668","","Opportunity","Lead","Guillermo Oller"
"791123219","gruposuavinex.com","gruposuavinex.com","gruposuavinex.com","","Childcare","","Tier 2","Outbound","","Qualified","Opportunity","Lead","Guillermo Oller"
"791272719","Alpargatas S.A.","alpargatas.com","alpargatas.com"," +34 914009288","Fashion & Footwear","","Tier 2","Outbound","https://www.linkedin.com/company/alpargatas","","Opportunity","Lead","Guillermo Oller"
"791487835","Pikolin","pikolin.com","pikolin.com","34 976 30 00 30","Furniture","","Tier 2","Outbound","https://www.linkedin.com/company/pikolin","","Opportunity","Lead","Guillermo Oller"
"791486709","Powerplanetonline","powerplanetonline.com","powerplanetonline.com","902 930 882","","","","","","","Customer","Active","Guillermo Oller"
"791271663","Lia Swimwear","liaswimwear.com","liaswimwear.com","","","","","","https://www.linkedin.com/company/lia-swimwear","","Opportunity","Trial","Guillermo Oller"
"791271662","Nespresso","nespresso.com","nespresso.com","","Fashion & Footwear","","Tier 2","Outbound","https://www.linkedin.com/company/nestl-nespresso","","Opportunity","Lead","Guillermo Oller"
"791271631","Enspirar","enspirar.es","enspirar.es"," +34937127018","","","","","","Qualified","Customer","Canceled","Guillermo Oller"
"791121470","FloraQueen","floraqueen.com","floraqueen.com"," +34 902 21 04 01","Gardening","","Tier 2","Outbound","https://www.linkedin.com/company/floraqueen","Qualified","Opportunity","Lead","Guillermo Oller"
"791270615","Visionario","visionarioshop.com","visionarioshop.com","","","","","","","Qualified","Customer","Active","Pia Alva (Deactivated User)"
"791270598","Skunkfunk","skunkfunk.com","skunkfunk.com","","","","","","https://www.linkedin.com/company/skunkfunk","Qualified","Customer","Active","Guillermo Oller"
"791482032","Merkal Calzados","merkal.com","merkal.com","","Fashion & Footwear","","Tier 2","Outbound","https://www.linkedin.com/company/merkal-calzados","","Customer","Active","Guillermo Oller"
"791258697","Zacaris","zacaris.com","zacaris.com"," +34902107057","","","Tier 2","","","","Opportunity","Lead","Guillermo Oller"
"791104860","todocoleccion","todocoleccion.net","todocoleccion.net","","Miscelania","","Tier 2","Outbound","https://www.linkedin.com/company/filkasol","","Opportunity","Lead","Guillermo Oller"
"791471605","Some Curious Games","thecuriosityshop.es","thecuriosityshop.es"," +34 930 08 45 86","","","","","","Qualified","Customer","Canceled","Guillermo Oller"
"791258681","La Casa de las Carcasas","lacasadelascarcasas.es","lacasadelascarcasas.es"," +34 927 17 02 87","Consumer Electronics","","Tier 2","Outbound","https://www.linkedin.com/company/la-casa-de-las-carcasas","Qualified","Opportunity","Trial","Guillermo Oller"
"791258676","Kiwoko","kiwoko.com","kiwoko.com","34 914 85 55 52","Pets","","Tier 1","Outbound","https://www.linkedin.com/company/kiwoko","Qualified","Opportunity","Lead","Joan Rovira"
"791471470","Inercia","inercia.com","inercia.com"," +34934869256","","","","","https://www.linkedin.com/company/inercia","Qualified","Customer","Active","Guillermo Oller"
"791258659","Inditex","inditex.com","inditex.com"," +34609739468","Fashion & Footwear","","Tier 1","Outbound","https://www.linkedin.com/company/inditex","Qualified","Opportunity","Lead","Joan Rovira"
"791258624","Establiments MIRO","miro.es","miro.es","34 902 26 42 65","Consumer Electronics","","Tier 2","Outbound","https://www.linkedin.com/company/establiments-miro","","Opportunity","Lead","Guillermo Oller"
"791258613","El Ganso","elganso.com","elganso.com"," +34 976 221 397","Fashion & Footwear","","Tier 2","Outbound","https://www.linkedin.com/company/el-ganso","Qualified","Opportunity","Lead","Guillermo Oller"
"791104741","El corte Ingles","elcorteingles.es","elcorteingles.es","34 914 02 17 12","Consumer Goods","","Tier 1","Outbound","https://www.linkedin.com/company/elcorteingles","Qualified","Customer","Active","Joan Rovira"
"791258608","Dulceida","dulceidashop.com","dulceweekend.com"," +34655868433","","","","","","","Customer","Active","Guillermo Oller"
"791471440","Desssliza3","desssliza3.com","desssliza3.com"," +34968270718","","","","","","","Customer","Lead","Guillermo Oller"
"791471415","CASCO ANTIGUO","cascoantiguo.com","cascoantiguo.com"," +34911510255","Sport","","Tier 2","Outbound","https://www.linkedin.com/company/casco-antiguo-comercial-s.l.","","Opportunity","Lead","Guillermo Oller"
"791471385","ANDREU","andreu.cat","andreu.cat"," +34937205099","","","","","https://www.linkedin.com/company/andreu-xarcuteria-i-tastets","","Customer","Active","Guillermo Oller"
"789007140","kuikmeal","kuikmeal.com","kuikmeal.com","","","","","","https://www.linkedin.com/company/kuikmeal","Qualified","Customer","Canceled","Guillermo Oller"
"789815805","La Tienda del Apicultor","latiendadelapicultor.com","latiendadelapicultor.com","671818658","","","","","https://www.linkedin.com/company/la-tienda-del-apicultor","Qualified","Customer","Active","Guillermo Oller"
"784113888","Verdecora","verdecora.es","verdecora.com"," +34 916 895 841","","","","","https://www.linkedin.com/company/verdecora---cimodin-s-a-","Qualified","Customer","Active","Gio de deliverea (Deactivated User)"
"783746735","Textura Interiors","textura-interiors.com","textura-interiors.com","34 90 230 56 30","Furniture","","Tier 2","Outbound","https://www.linkedin.com/company/textil-textura-s-l-","Qualified","Opportunity","Lead","Joan Rovira"
"3284696006","Carrefour","carrefour.es","https://www.carrefour.es/","34 914 90 89 00","Consumer Goods","","Tier 1","Outbound","https://www.linkedin.com/company/carrefoures","Qualified","Opportunity","Lead","Joan Rovira"
"782877462","Energy Sistem","energysistem.com","energysistem.com"," +34 902388388","Consumer Electronics","","Tier 2","Outbound","https://www.linkedin.com/company/energy-sistem","Qualified","Opportunity","Lead","Guillermo Oller"
"782450275","Pc Componentes","pccomponentes.com","pccomponentes.com"," +34 807 405 797","Consumer Electronics","","Tier 1","Outbound","https://www.linkedin.com/company/pccomponentes","Qualified","Opportunity","Trial","Joan Rovira"
"780854268","Padel Nuestro","padelnuestro.es","padelnuestro.es"," +34 968 897 293","Sport","","Tier 2","Outbound","https://www.linkedin.com/company/sport-club-padel-nuestro-s-l","","Opportunity","Lead","Guillermo Oller"
"780886080","Maria Pascual","maria-pascual.com","maria-pascual.com","","","","","","","Qualified","Customer","Active","Pia Alva (Deactivated User)"
"780810506","Juguetilandia","juguetilandia.es","juguetilandia.es"," +34 968 330 668","Childcare","","Tier 2","Outbound","https://www.linkedin.com/company/juguetilandia","","Opportunity","Lead","Guillermo Oller"
"780349210","Drim","drim.es","drim.es"," +34 934 206 382","Toy Store","","Tier 2","Outbound","https://www.linkedin.com/company/drim-es","Qualified","Customer","Active","Joan Rovira"
"777006489","DECATHLON","decathlon.com","decathlon.es","","Sport","","Tier 1","Outbound","https://www.linkedin.com/company/decathlonusa","Qualified","Opportunity","Lead","Guillermo Oller"
"771231591","Alfil Logistics","alfillogistics.com","alfillogistics.com"," +344934821952","Food & drinks","","Tier 2","Outbound","https://www.linkedin.com/company/alfil-logistics","","Customer","Active","Joan Rovira"
"765389715","Smartfooding","smartfooding.com","smartfooding.com","","","","","","https://www.linkedin.com/company/smartfooding","Qualified","Customer","Active","Pia Alva (Deactivated User)"
"763195141","PRIVEVILLAGE, S,L","castaner.com","castaner.com"," +34636513498","Fashion & Footwear","","Tier 2","Outbound","https://www.linkedin.com/company/casta-er","","Customer","Active","Joan Rovira"
"759700497","Comefruta.com","comefruta.es","comefruta.es"," +34609078982","","","","","https://www.linkedin.com/company/comefruta-internet-s-l-","Qualified","Customer","Active","Pia Alva (Deactivated User)"
"755819643","VOLKSWAGEN","volkswagengroup.es","volkswagengroup.es"," +34670912578","","","","","","","Customer","Canceled","Guillermo Oller"
"754571057","Macnificos","macnificos.com","macnificos.com"," +34931122033","","","","","https://www.linkedin.com/company/macnificos-com","","Customer","Active","Guillermo Oller"
"753701153","Volkswagen","volkswagen.es","volkswagen.es"," +34 673 43 40 60","Automotive","","Tier 1","Outbound","https://www.linkedin.com/company/volkswagen-espa-a","","Customer","Canceled","Joan Rovira"
"752947660","volkswagengroup.es","proservice.volkswagengroup.es","proservice.volkswagengroup.es","","Automotive","","Tier 1","Outbound","","","Customer","Canceled","Joan Rovira"
"748830681","Leroy Merlin España S.L.U.","leroymerlin.es","ext.leroymerlin.es","34 91 749 60 00","Miscelania","","Tier 2","Outbound","https://www.linkedin.com/company/leroy-merlin","Qualified","Opportunity","Lead","Joan Rovira"
